ID,continente,tipo_producto,canal_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades, precio_unidad, costo_unidad, venta_total, costo_total, beneficio_total, %_ganancia
5970,África,Material de oficina,Online,Baja,6/16/2022,597047984,7/2/2022,8621, $  507.94 , $  409.47 ," $  4,378,983.50 "," $  3,530,030.52 "," $  848,952.98 ",19.39%
1468,Europa,Bebida,Online,Alta,1/3/2021,146849286,1/23/2021,4822, $  37.01 , $  24.80 ," $  178,467.04 "," $  119,567.28 "," $  58,899.77 ",33.00%
1545,Centroamérica y Caribe,Frutas,Offline,Alta,3/9/2022,154519546,3/15/2022,4622, $  7.28 , $  5.40 ," $  33,636.14 "," $  24,947.71 "," $  8,688.44 ",25.83%
1529,Europa,Frutas,Offline,Crítica,4/16/2020,152920091,5/17/2020,1308, $  7.28 , $  5.40 ," $  9,518.84 "," $  7,060.06 "," $  2,458.78 ",25.83%
6452,África,Cereales,Online,Crítica,1/13/2020,645224750,2/14/2020,5197, $  160.45 , $  91.35 ," $  833,837.86 "," $  474,724.12 "," $  359,113.74 ",43.07%
8549,Centroamérica y Caribe,Material de oficina,Offline,Crítica,10/20/2020,854919850,11/5/2020,8637, $  507.94 , $  409.47 ," $  4,387,110.60 "," $  3,536,582.03 "," $  850,528.58 ",19.39%
9758,Australia y Oceanía,Cereales,Online,Crítica,12/19/2020,975804221,1/13/2021,1008, $  160.45 , $  91.35 ," $  161,729.57 "," $  92,076.57 "," $  69,653.00 ",43.07%
8219,Europa,Doméstico,Offline,Baja,2/25/2022,821989190,3/11/2022,3723, $  521.25 , $  391.98 ," $  1,940,615.98 "," $  1,459,346.01 "," $  481,269.98 ",24.80%
2778,África,Alimento infantil,Offline,Baja,2/5/2022,277898585,3/6/2022,5222, $  199.12 , $  124.35 ," $  1,039,796.28 "," $  649,343.17 "," $  390,453.12 ",37.55%
6482,Asia,Verduras,Offline,Baja,10/21/2021,648268735,11/17/2021,5979, $  120.17 , $  70.93 ," $  718,477.30 "," $  424,062.97 "," $  294,414.33 ",40.98%
6081,Centroamérica y Caribe,Frutas,Offline,Crítica,3/31/2021,608148467,4/3/2021,3501, $  7.28 , $  5.40 ," $  25,478.18 "," $  18,897.00 "," $  6,581.18 ",25.83%
2528,África,Cereales,Online,Baja,10/19/2020,252899110,11/5/2020,7321, $  160.45 , $  91.35 ," $  1,174,625.17 "," $  668,742.60 "," $  505,882.56 ",43.07%
6481,Europa,Frutas,Online,Alta,9/1/2022,648194491,9/17/2022,4009, $  7.28 , $  5.40 ," $  29,175.10 "," $  21,638.98 "," $  7,536.12 ",25.83%
6800,África,Snacks,Offline,Alta,11/20/2020,680020940,12/1/2020,2163, $  119.01 , $  76.00 ," $  257,423.82 "," $  164,394.92 "," $  93,028.90 ",36.14%
2046,África,Alimento infantil,Offline,Crítica,10/3/2022,204677283,10/3/2022,7411, $  199.12 , $  124.35 ," $  1,475,666.46 "," $  921,540.06 "," $  554,126.40 ",37.55%
4987,Asia,Ropa,Online,Media,9/5/2021,498774850,10/22/2021,7417, $  85.24 , $  27.96 ," $  632,213.21 "," $  207,343.72 "," $  424,869.49 ",67.20%
2092,África,Frutas,Online,Alta,6/22/2021,209237468,6/22/2021,6871, $  7.28 , $  5.40 ," $  50,003.02 "," $  37,086.91 "," $  12,916.11 ",25.83%
3033,Europa,Cosméticos,Offline,Crítica,8/22/2020,303301465,9/16/2020,2498, $  341.02 , $  205.40 ," $  851,857.97 "," $  513,082.71 "," $  338,775.26 ",39.77%
9185,Australia y Oceanía,Cárnicos,Offline,Alta,5/14/2022,918515670,6/7/2022,8053, $  329.07 , $  284.46 ," $  2,650,034.53 "," $  2,290,741.88 "," $  359,292.65 ",13.56%
9127,Europa,Snacks,Online,Baja,9/1/2021,912741410,9/11/2021,9321, $  119.01 , $  76.00 ," $  1,109,314.58 "," $  708,425.83 "," $  400,888.75 ",36.14%
1141,Europa,Cereales,Offline,Baja,2/9/2021,114152514,3/21/2021,9121, $  160.45 , $  91.35 ," $  1,463,427.97 "," $  833,165.04 "," $  630,262.92 ",43.07%
6712,África,Cuidado personal,Online,Baja,10/18/2020,671235311,11/15/2020,2300, $  63.75 , $  44.20 ," $  146,623.62 "," $  101,665.98 "," $  44,957.64 ",30.66%
3027,Centroamérica y Caribe,Alimento infantil,Online,Media,9/2/2022,302788627,10/3/2022,738, $  199.12 , $  124.35 ," $  146,949.38 "," $  91,768.53 "," $  55,180.85 ",37.55%
8479,Europa,Cuidado personal,Online,Media,6/29/2020,847923791,7/16/2020,8347, $  63.75 , $  44.20 ," $  532,116.24 "," $  368,959.10 "," $  163,157.14 ",30.66%
6160,Australia y Oceanía,Alimento infantil,Online,Alta,4/20/2021,616064631,6/1/2021,6070, $  199.12 , $  124.35 ," $  1,208,648.69 "," $  754,789.93 "," $  453,858.76 ",37.55%
2369,Europa,Frutas,Offline,Media,2/1/2021,236947476,2/28/2021,6879, $  7.28 , $  5.40 ," $  50,061.23 "," $  37,130.09 "," $  12,931.14 ",25.83%
4106,Australia y Oceanía,Doméstico,Online,Alta,7/16/2020,410621154,8/15/2020,779, $  521.25 , $  391.98 ," $  406,054.22 "," $  305,353.35 "," $  100,700.86 ",24.80%
5574,Centroamérica y Caribe,Frutas,Online,Baja,10/1/2020,557446992,10/24/2020,9807, $  7.28 , $  5.40 ," $  71,369.46 "," $  52,934.26 "," $  18,435.20 ",25.83%
1680,Australia y Oceanía,Cosméticos,Offline,Alta,10/13/2021,168098819,10/28/2021,3031, $  341.02 , $  205.40 ," $  1,033,619.50 "," $  622,559.52 "," $  411,059.98 ",39.77%
1535,Australia y Oceanía,Verduras,Offline,Alta,3/30/2021,153562963,4/29/2021,1548, $  120.17 , $  70.93 ," $  186,018.21 "," $  109,792.52 "," $  76,225.69 ",40.98%
5951,Centroamérica y Caribe,Ropa,Offline,Baja,6/5/2021,595138251,7/4/2021,3489, $  85.24 , $  27.96 ," $  297,396.78 "," $  97,535.69 "," $  199,861.08 ",67.20%
2944,Asia,Alimento infantil,Online,Baja,3/4/2022,294436013,4/11/2022,9014, $  199.12 , $  124.35 ," $  1,794,853.26 "," $  1,120,869.27 "," $  673,983.99 ",37.55%
8233,África,Alimento infantil,Online,Crítica,4/16/2022,823380076,5/3/2022,5317, $  199.12 , $  124.35 ," $  1,058,712.53 "," $  661,156.19 "," $  397,556.34 ",37.55%
6742,África,Frutas,Online,Alta,12/31/2020,674206769,2/15/2021,1620, $  7.28 , $  5.40 ," $  11,789.39 "," $  8,744.11 "," $  3,045.28 ",25.83%
2094,África,Material de oficina,Offline,Alta,3/15/2022,209464919,4/20/2022,4179, $  507.94 , $  409.47 ," $  2,122,697.14 "," $  1,711,170.12 "," $  411,527.03 ",19.39%
3120,Norteamérica,Alimento infantil,Online,Alta,8/17/2021,312015855,9/3/2021,1280, $  199.12 , $  124.35 ," $  254,871.55 "," $  159,164.93 "," $  95,706.62 ",37.55%
1350,Asia,Cárnicos,Offline,Baja,7/21/2022,135033404,7/26/2022,8240, $  329.07 , $  284.46 ," $  2,711,571.41 "," $  2,343,935.57 "," $  367,635.84 ",13.56%
2520,Centroamérica y Caribe,Alimento infantil,Offline,Media,2/1/2020,252003896,3/2/2020,2408, $  199.12 , $  124.35 ," $  479,477.11 "," $  299,429.02 "," $  180,048.09 ",37.55%
4067,África,Alimento infantil,Offline,Alta,8/6/2022,406726157,8/13/2022,8163, $  199.12 , $  124.35 ," $  1,625,403.50 "," $  1,015,049.46 "," $  610,354.04 ",37.55%
8633,África,Cuidado personal,Offline,Media,9/15/2021,863311517,10/6/2021,1917, $  63.75 , $  44.20 ," $  122,207.60 "," $  84,736.38 "," $  37,471.22 ",30.66%
1561,Asia,Bebida,Offline,Crítica,4/20/2022,156183803,5/28/2022,7113, $  37.01 , $  24.80 ," $  263,259.24 "," $  176,375.37 "," $  86,883.87 ",33.00%
9400,Europa,Bebida,Offline,Baja,2/3/2021,940079343,3/17/2021,9223, $  37.01 , $  24.80 ," $  341,352.45 "," $  228,695.35 "," $  112,657.10 ",33.00%
5400,Australia y Oceanía,Doméstico,Offline,Alta,5/7/2022,540046966,5/9/2022,753, $  521.25 , $  391.98 ," $  392,501.70 "," $  295,161.84 "," $  97,339.86 ",24.80%
4014,Norteamérica,Bebida,Offline,Media,2/22/2022,401447999,2/27/2022,6239, $  37.01 , $  24.80 ," $  230,911.63 "," $  154,703.49 "," $  76,208.14 ",33.00%
2399,África,Cuidado personal,Offline,Alta,4/8/2021,239956271,4/30/2021,7248, $  63.75 , $  44.20 ," $  462,055.65 "," $  320,380.44 "," $  141,675.21 ",30.66%
2915,Asia,Frutas,Online,Media,11/23/2020,291558110,1/1/2021,7379, $  7.28 , $  5.40 ," $  53,699.93 "," $  39,828.89 "," $  13,871.04 ",25.83%
8625,Centroamérica y Caribe,Doméstico,Online,Crítica,3/7/2021,862552344,4/5/2021,7261, $  521.25 , $  391.98 ," $  3,784,800.61 "," $  2,846,175.49 "," $  938,625.11 ",24.80%
9795,Australia y Oceanía,Frutas,Offline,Crítica,9/3/2022,979550302,10/3/2022,9557, $  7.28 , $  5.40 ," $  69,550.11 "," $  51,584.86 "," $  17,965.25 ",25.83%
6394,Australia y Oceanía,Doméstico,Offline,Alta,1/17/2022,639475810,2/3/2022,3958, $  521.25 , $  391.98 ," $  2,063,109.87 "," $  1,551,461.59 "," $  511,648.29 ",24.80%
3595,Asia,Cereales,Offline,Alta,1/31/2022,359565198,3/1/2022,2187, $  160.45 , $  91.35 ," $  350,895.40 "," $  199,773.26 "," $  151,122.14 ",43.07%
7273,Europa,Cereales,Online,Baja,9/9/2021,727367293,10/23/2021,3001, $  160.45 , $  91.35 ," $  481,498.45 "," $  274,128.75 "," $  207,369.70 ",43.07%
1507,África,Ropa,Offline,Media,3/2/2020,150743424,3/2/2020,7184, $  85.24 , $  27.96 ," $  612,352.67 "," $  200,830.16 "," $  411,522.51 ",67.20%
7078,Centroamérica y Caribe,Verduras,Online,Alta,7/4/2021,707867419,8/2/2021,2555, $  120.17 , $  70.93 ," $  307,026.17 "," $  181,214.40 "," $  125,811.78 ",40.98%
4972,África,Snacks,Offline,Alta,7/13/2021,497225606,8/2/2021,8961, $  119.01 , $  76.00 ," $  1,066,470.12 "," $  681,064.68 "," $  385,405.44 ",36.14%
3876,Australia y Oceanía,Verduras,Offline,Alta,9/30/2020,387616813,10/5/2020,3283, $  120.17 , $  70.93 ," $  394,507.60 "," $  232,848.09 "," $  161,659.52 ",40.98%
8681,Centroamérica y Caribe,Doméstico,Online,Baja,1/27/2020,868152368,2/23/2020,4433, $  521.25 , $  391.98 ," $  2,310,703.91 "," $  1,737,652.66 "," $  573,051.25 ",24.80%
6982,Centroamérica y Caribe,Snacks,Online,Alta,3/29/2022,698256099,4/14/2022,8351, $  119.01 , $  76.00 ," $  993,872.55 "," $  634,702.72 "," $  359,169.83 ",36.14%
9576,Europa,Cárnicos,Online,Baja,10/29/2021,957664334,11/18/2021,3013, $  329.07 , $  284.46 ," $  991,500.56 "," $  857,072.56 "," $  134,428.01 ",13.56%
9964,Norteamérica,Material de oficina,Online,Baja,12/12/2020,996425902,1/2/2021,3422, $  507.94 , $  409.47 ," $  1,738,183.68 "," $  1,401,202.23 "," $  336,981.45 ",19.39%
6849,África,Cosméticos,Offline,Crítica,2/13/2022,684902131,2/28/2022,6615, $  341.02 , $  205.40 ," $  2,255,820.84 "," $  1,358,703.80 "," $  897,117.04 ",39.77%
8637,Europa,Material de oficina,Offline,Alta,2/14/2021,863766849,3/24/2021,6660, $  507.94 , $  409.47 ," $  3,382,905.71 "," $  2,727,062.21 "," $  655,843.50 ",19.39%
1940,África,Material de oficina,Offline,Media,9/15/2022,194006383,10/22/2022,9655, $  507.94 , $  409.47 ," $  4,904,197.39 "," $  3,953,421.26 "," $  950,776.13 ",19.39%
1069,Centroamérica y Caribe,Ropa,Offline,Alta,1/7/2022,106919562,2/25/2022,8729, $  85.24 , $  27.96 ," $  744,045.99 "," $  244,020.94 "," $  500,025.05 ",67.20%
7541,Europa,Cuidado personal,Online,Crítica,4/30/2020,754117715,5/24/2020,9045, $  63.75 , $  44.20 ," $  576,613.32 "," $  399,812.52 "," $  176,800.81 ",30.66%
5575,Europa,Frutas,Offline,Crítica,9/27/2020,557524669,11/16/2020,2794, $  7.28 , $  5.40 ," $  20,333.06 "," $  15,080.89 "," $  5,252.16 ",25.83%
2593,África,Snacks,Offline,Baja,1/13/2021,259376752,2/10/2021,4200, $  119.01 , $  76.00 ," $  499,852.08 "," $  319,213.44 "," $  180,638.64 ",36.14%
6722,Norteamérica,Cárnicos,Online,Baja,10/31/2020,672222793,12/17/2020,4517, $  329.07 , $  284.46 ," $  1,486,428.16 "," $  1,284,897.69 "," $  201,530.47 ",13.56%
4289,Europa,Cereales,Online,Baja,2/24/2020,428924119,3/6/2020,7033, $  160.45 , $  91.35 ," $  1,128,416.72 "," $  642,435.01 "," $  485,981.71 ",43.07%
9326,África,Doméstico,Offline,Crítica,10/30/2020,932654559,11/9/2020,2065, $  521.25 , $  391.98 ," $  1,076,382.49 "," $  809,441.18 "," $  266,941.31 ",24.80%
5069,Europa,Bebida,Online,Alta,4/10/2022,506900441,4/10/2022,1960, $  37.01 , $  24.80 ," $  72,541.56 "," $  48,600.55 "," $  23,941.01 ",33.00%
2454,África,Ropa,Online,Media,11/4/2022,245460593,11/27/2022,6099, $  85.24 , $  27.96 ," $  519,869.00 "," $  170,498.76 "," $  349,370.24 ",67.20%
8624,África,Snacks,Online,Media,4/22/2021,862446343,5/26/2021,5893, $  119.01 , $  76.00 ," $  701,340.07 "," $  447,886.86 "," $  253,453.22 ",36.14%
4422,Europa,Doméstico,Offline,Crítica,2/13/2021,442281520,3/14/2021,9785, $  521.25 , $  391.98 ," $  5,100,437.12 "," $  3,835,536.04 "," $  1,264,901.08 ",24.80%
2897,Europa,Bebida,Offline,Alta,6/5/2020,289702451,6/18/2020,8248, $  37.01 , $  24.80 ," $  305,266.73 "," $  204,519.06 "," $  100,747.67 ",33.00%
8797,África,Bebida,Offline,Crítica,1/23/2022,879757964,2/27/2022,8787, $  37.01 , $  24.80 ," $  325,215.66 "," $  217,884.21 "," $  107,331.45 ",33.00%
5078,Asia,Cereales,Offline,Alta,9/4/2020,507809388,9/5/2020,937, $  160.45 , $  91.35 ," $  150,337.90 "," $  85,591.01 "," $  64,746.89 ",43.07%
2395,África,Doméstico,Offline,Crítica,5/6/2021,239530551,5/17/2021,1268, $  521.25 , $  391.98 ," $  660,945.76 "," $  497,032.16 "," $  163,913.60 ",24.80%
7609,África,Alimento infantil,Online,Baja,12/13/2020,760907781,1/6/2021,8376, $  199.12 , $  124.35 ," $  1,667,815.72 "," $  1,041,535.50 "," $  626,280.22 ",37.55%
1282,África,Cereales,Offline,Baja,1/29/2021,128239905,3/10/2021,7893, $  160.45 , $  91.35 ," $  1,266,400.28 "," $  720,992.40 "," $  545,407.88 ",43.07%
5181,Centroamérica y Caribe,Alimento infantil,Online,Crítica,11/8/2020,518138253,11/28/2020,7478, $  199.12 , $  124.35 ," $  1,489,007.40 "," $  929,871.35 "," $  559,136.04 ",37.55%
5775,Australia y Oceanía,Snacks,Online,Alta,3/26/2021,577526652,4/10/2021,1825, $  119.01 , $  76.00 ," $  217,197.63 "," $  138,705.84 "," $  78,491.79 ",36.14%
3736,Centroamérica y Caribe,Material de oficina,Offline,Baja,9/18/2020,373641431,10/28/2020,7657, $  507.94 , $  409.47 ," $  3,889,325.68 "," $  3,135,302.60 "," $  754,023.08 ",19.39%
9440,África,Cárnicos,Offline,Baja,6/27/2022,944031417,8/12/2022,8730, $  329.07 , $  284.46 ," $  2,872,817.77 "," $  2,483,320.09 "," $  389,497.68 ",13.56%
2465,Asia,Bebida,Online,Baja,7/27/2021,246557939,9/14/2021,828, $  37.01 , $  24.80 ," $  30,645.11 "," $  20,531.25 "," $  10,113.85 ",33.00%
8093,África,Material de oficina,Online,Baja,7/9/2020,809394824,7/9/2020,6770, $  507.94 , $  409.47 ," $  3,438,779.53 "," $  2,772,103.78 "," $  666,675.75 ",19.39%
2810,Europa,Verduras,Offline,Alta,4/24/2022,281028401,5/14/2022,1404, $  120.17 , $  70.93 ," $  168,714.19 "," $  99,579.26 "," $  69,134.93 ",40.98%
8802,Centroamérica y Caribe,Material de oficina,Offline,Baja,4/20/2020,880257499,5/1/2020,6610, $  507.94 , $  409.47 ," $  3,357,508.52 "," $  2,706,588.77 "," $  650,919.75 ",19.39%
8461,Europa,Alimento infantil,Online,Media,7/20/2022,846193444,9/2/2022,6299, $  199.12 , $  124.35 ," $  1,254,246.80 "," $  783,265.53 "," $  470,981.27 ",37.55%
2882,Europa,Cárnicos,Offline,Alta,10/18/2021,288260066,11/10/2021,1414, $  329.07 , $  284.46 ," $  465,310.92 "," $  402,223.89 "," $  63,087.02 ",13.56%
7361,Europa,Cereales,Online,Media,8/12/2022,736193692,9/1/2022,4928, $  160.45 , $  91.35 ," $  790,677.89 "," $  450,152.10 "," $  340,525.79 ",43.07%
1900,Europa,Cereales,Offline,Crítica,10/30/2022,190043151,12/13/2022,6846, $  160.45 , $  91.35 ," $  1,098,413.32 "," $  625,353.35 "," $  473,059.97 ",43.07%
7701,Norteamérica,Cárnicos,Offline,Media,9/4/2020,770169770,9/18/2020,9205, $  329.07 , $  284.46 ," $  3,029,128.01 "," $  2,618,437.73 "," $  410,690.28 ",13.56%
1672,Australia y Oceanía,Material de oficina,Offline,Crítica,12/7/2021,167247378,1/18/2022,1071, $  507.94 , $  409.47 ," $  544,007.81 "," $  438,541.08 "," $  105,466.73 ",19.39%
1922,Europa,Snacks,Online,Crítica,5/8/2021,192262303,5/8/2021,3543, $  119.01 , $  76.00 ," $  421,660.93 "," $  269,279.34 "," $  152,381.60 ",36.14%
9265,África,Cuidado personal,Offline,Media,3/23/2021,926513373,3/23/2021,4751, $  63.75 , $  44.20 ," $  302,873.40 "," $  210,006.55 "," $  92,866.85 ",30.66%
2716,Norteamérica,Cárnicos,Online,Media,5/23/2021,271611917,6/9/2021,4857, $  329.07 , $  284.46 ," $  1,598,313.39 "," $  1,381,613.48 "," $  216,699.91 ",13.56%
6994,África,Material de oficina,Online,Crítica,8/31/2020,699481761,9/14/2020,1052, $  507.94 , $  409.47 ," $  534,356.88 "," $  430,761.18 "," $  103,595.70 ",19.39%
7023,Europa,Ropa,Offline,Media,2/12/2021,702359235,3/1/2021,2560, $  85.24 , $  27.96 ," $  218,210.30 "," $  71,565.31 "," $  146,644.99 ",67.20%
6427,Europa,Verduras,Online,Media,12/9/2020,642793166,1/19/2021,5637, $  120.17 , $  70.93 ," $  677,380.25 "," $  399,806.48 "," $  277,573.77 ",40.98%
5036,África,Material de oficina,Online,Baja,7/28/2021,503644883,8/9/2021,8568, $  507.94 , $  409.47 ," $  4,352,062.48 "," $  3,508,328.68 "," $  843,733.80 ",19.39%
3380,África,Cuidado personal,Online,Alta,7/31/2020,338088214,9/18/2020,6670, $  63.75 , $  44.20 ," $  425,208.50 "," $  294,831.34 "," $  130,377.16 ",30.66%
7196,África,Cereales,Offline,Media,8/24/2021,719609487,9/21/2021,7293, $  160.45 , $  91.35 ," $  1,170,132.68 "," $  666,184.92 "," $  503,947.76 ",43.07%
4920,Norteamérica,Verduras,Online,Media,9/14/2021,492007529,10/4/2021,4816, $  120.17 , $  70.93 ," $  578,723.31 "," $  341,576.73 "," $  237,146.58 ",40.98%
8193,Australia y Oceanía,Verduras,Offline,Crítica,12/12/2020,819393670,12/16/2020,5651, $  120.17 , $  70.93 ," $  679,062.59 "," $  400,799.44 "," $  278,263.15 ",40.98%
2361,África,Frutas,Offline,Crítica,5/31/2021,236191737,6/1/2021,3239, $  7.28 , $  5.40 ," $  23,571.50 "," $  17,482.83 "," $  6,088.67 ",25.83%
4971,Europa,Cereales,Online,Crítica,8/31/2022,497138059,10/12/2022,3054, $  160.45 , $  91.35 ," $  490,002.08 "," $  278,970.07 "," $  211,032.01 ",43.07%
7272,Centroamérica y Caribe,Bebida,Online,Baja,5/23/2020,727281463,7/11/2020,7601, $  37.01 , $  24.80 ," $  281,320.61 "," $  188,475.92 "," $  92,844.69 ",33.00%
5719,África,Cárnicos,Online,Media,2/11/2022,571983277,2/14/2022,1417, $  329.07 , $  284.46 ," $  466,298.14 "," $  403,077.27 "," $  63,220.87 ",13.56%
6469,Europa,Cuidado personal,Offline,Baja,1/13/2020,646917331,2/13/2020,6069, $  63.75 , $  44.20 ," $  386,895.11 "," $  268,265.58 "," $  118,629.53 ",30.66%
2880,África,Alimento infantil,Offline,Media,1/18/2021,288069951,2/3/2021,5155, $  199.12 , $  124.35 ," $  1,026,455.35 "," $  641,011.88 "," $  385,443.47 ",37.55%
7017,Asia,Verduras,Online,Media,6/14/2022,701739966,7/16/2022,9305, $  120.17 , $  70.93 ," $  1,118,152.07 "," $  659,960.85 "," $  458,191.23 ",40.98%
9145,Asia,Cereales,Online,Alta,12/9/2021,914538705,12/26/2021,1181, $  160.45 , $  91.35 ," $  189,486.73 "," $  107,879.39 "," $  81,607.34 ",43.07%
9233,África,Snacks,Offline,Alta,11/23/2021,923389995,1/9/2022,474, $  119.01 , $  76.00 ," $  56,411.88 "," $  36,025.52 "," $  20,386.36 ",36.14%
3455,África,Bebida,Online,Media,4/1/2022,345530164,4/9/2022,8909, $  37.01 , $  24.80 ," $  329,731.00 "," $  220,909.35 "," $  108,821.65 ",33.00%
6685,África,Ropa,Online,Baja,11/25/2021,668508040,12/25/2021,5240, $  85.24 , $  27.96 ," $  446,649.22 "," $  146,485.25 "," $  300,163.97 ",67.20%
3001,Australia y Oceanía,Material de oficina,Offline,Alta,2/27/2020,300184953,2/29/2020,253, $  507.94 , $  409.47 ," $  128,509.78 "," $  103,595.61 "," $  24,914.18 ",19.39%
4187,Europa,Frutas,Online,Baja,1/3/2021,418734729,1/6/2021,1766, $  7.28 , $  5.40 ," $  12,851.89 "," $  9,532.16 "," $  3,319.73 ",25.83%
9226,África,Cosméticos,Online,Media,4/11/2020,922643697,5/7/2020,9628, $  341.02 , $  205.40 ," $  3,283,302.05 "," $  1,977,566.17 "," $  1,305,735.88 ",39.77%
8807,Norteamérica,Material de oficina,Offline,Alta,4/30/2021,880710685,6/19/2021,718, $  507.94 , $  409.47 ," $  364,703.65 "," $  293,998.60 "," $  70,705.05 ",19.39%
7820,África,Doméstico,Online,Baja,3/20/2022,782047021,4/6/2022,3947, $  521.25 , $  391.98 ," $  2,057,376.12 "," $  1,547,149.80 "," $  510,226.32 ",24.80%
2860,Europa,Alimento infantil,Offline,Crítica,10/29/2022,286076533,11/10/2022,5258, $  199.12 , $  124.35 ," $  1,046,964.55 "," $  653,819.68 "," $  393,144.87 ",37.55%
4725,África,Alimento infantil,Offline,Alta,8/1/2020,472535550,8/29/2020,2625, $  199.12 , $  124.35 ," $  522,685.80 "," $  326,412.45 "," $  196,273.35 ",37.55%
6914,Europa,Cárnicos,Online,Alta,6/19/2020,691472899,8/7/2020,1052, $  329.07 , $  284.46 ," $  346,186.06 "," $  299,250.03 "," $  46,936.03 ",13.56%
8132,África,Alimento infantil,Online,Alta,2/18/2022,813249909,3/10/2022,7575, $  199.12 , $  124.35 ," $  1,508,321.88 "," $  941,933.07 "," $  566,388.81 ",37.55%
7785,África,Frutas,Online,Media,5/12/2021,778540408,6/9/2021,6263, $  7.28 , $  5.40 ," $  45,578.36 "," $  33,805.17 "," $  11,773.19 ",25.83%
1483,Centroamérica y Caribe,Cárnicos,Online,Crítica,1/17/2020,148330724,2/7/2020,3212, $  329.07 , $  284.46 ," $  1,056,986.33 "," $  913,679.74 "," $  143,306.59 ",13.56%
3539,Europa,Frutas,Online,Baja,11/27/2021,353919684,1/1/2022,1554, $  7.28 , $  5.40 ," $  11,309.08 "," $  8,387.87 "," $  2,921.21 ",25.83%
6469,Europa,Ropa,Offline,Media,7/1/2022,646918618,7/19/2022,6450, $  85.24 , $  27.96 ," $  549,787.68 "," $  180,311.04 "," $  369,476.64 ",67.20%
3492,África,Verduras,Offline,Baja,1/23/2022,349251353,2/3/2022,91, $  120.17 , $  70.93 ," $  10,935.18 "," $  6,454.21 "," $  4,480.97 ",40.98%
2031,Europa,Bebida,Online,Media,3/31/2021,203154218,4/13/2021,6702, $  37.01 , $  24.80 ," $  248,047.72 "," $  166,184.13 "," $  81,863.59 ",33.00%
1211,Centroamérica y Caribe,Bebida,Offline,Baja,7/8/2022,121176040,7/23/2022,7538, $  37.01 , $  24.80 ," $  278,988.92 "," $  186,913.76 "," $  92,075.16 ",33.00%
5361,África,Alimento infantil,Online,Baja,3/7/2020,536178147,3/27/2020,5884, $  199.12 , $  124.35 ," $  1,171,612.67 "," $  731,661.28 "," $  439,951.39 ",37.55%
