Date,Section,Cash,Number,ServiceType,Period,Account,Zone,Plan_A,Plan_B,Others_Cost,Total,VAT,VAT Amount,Bill_Total,Payments_on_account,Billing Code,Billing_Code_Period
1/2/2021,3,4,37073,2,202102,795,1,1,1100,0,1100,"21,0",231,1331,0,71054119049816,20210211
2/11/2023,3,4,116414,4,202311,2859,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116419,1,202311,2870,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116421,1,202311,2877,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116424,1,202311,2904,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
1/2/2021,3,4,37605,1,202102,1246,2,1,1100,0,1100,"21,0",231,1331,0,71054119190903,20210211
2/11/2023,3,4,116472,1,202311,3160,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116477,2,202311,3207,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116478,2,202311,3211,3,202,7600,1300,8900,"21,0",1869,10769,0,73444678391857,20231112
2/11/2023,3,4,116483,1,202311,3232,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
4/1/2021,3,4,36341,2,202101,1181,4,1,1100,0,1100,"21,0",231,1331,0,71014848182148,20210114
4/1/2021,3,4,36928,5,202101,2345,4,1,1100,350,1450,"21,0","304,5","1754,5",0,71014848182148,20210114
1/2/2021,3,4,37327,5,202102,201,2,1,1100,0,1100,"21,0",231,1331,0,71054119190903,20210211
2/11/2023,3,4,116235,4,202311,1914,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116236,1,202311,1924,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116264,2,202311,2029,3,109,9650,250,9900,"21,0",2079,11979,0,73444678391857,20231112
2/11/2023,3,4,116265,3,202311,2035,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116275,5,202311,2088,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116276,4,202311,2091,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116277,3,202311,2094,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116280,5,202311,2114,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116282,1,202311,2116,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
1/4/2023,3,4,99125,1,202304,2146,4,18,5000,250,5250,"21,0","1102,5","6352,5",0,73134983742710,20230411
2/11/2023,3,4,116296,4,202311,2204,3,6,2950,250,3200,"21,0",672,3872,0,73444678391857,20231112
2/11/2023,3,4,116298,1,202311,2218,3,202,7600,1300,8900,"21,0",1869,10769,0,73444678391857,20231112
2/11/2023,3,4,116300,1,202311,2233,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116307,2,202311,2284,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116308,2,202311,2286,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116309,1,202311,2291,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116318,1,202311,2314,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116343,1,202311,2430,3,6,2950,250,3200,"21,0",672,3872,0,73444678391857,20231112
1/4/2023,3,4,99108,1,202304,2075,4,1,2750,250,3000,"21,0",630,3630,0,73134983742710,20230411
1/10/2021,3,4,56208,4,202110,1583,4,2,1680,0,1680,"21,0","352,8","2032,8",1680,71404237583142,20211011
2/11/2023,3,4,116374,5,202311,2600,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116377,5,202311,2608,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116381,1,202311,2625,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116386,4,202311,2670,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
1/2/2021,3,4,37696,4,202102,1625,2,1,1100,0,1100,"21,0",231,1331,0,71054119190903,20210211
1/10/2021,3,4,55898,4,202110,938,4,2,1680,0,1680,"21,0","352,8","2032,8",1680,71404237583142,20211011
1/10/2021,3,4,56104,1,202110,1396,4,1,1155,0,1155,"21,0","242,55","1397,55",1155,71404237583142,20211011
1/10/2021,3,4,56045,4,202110,1263,4,1,1155,0,1155,"21,0","242,55","1397,55",0,71404237583142,20211011
4/1/2021,3,4,36822,2,202101,2109,4,18,2100,1100,3200,"21,0",672,3872,0,71014848182148,20210114
2/11/2023,3,4,116437,3,202311,3002,3,1,4250,250,4500,"21,0",945,5445,0,73444678391857,20231112
2/11/2023,3,4,116445,3,202311,3027,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116453,2,202311,3058,3,202,7600,1300,8900,"21,0",1869,10769,0,73444678391857,20231112
1/4/2023,3,4,98526,3,202304,2422,3,1,2750,250,3000,"21,0",630,3630,0,73134983543539,20230411
1/10/2021,3,4,56294,3,202110,1755,4,1,1155,0,1155,"21,0","242,55","1397,55",0,71404237583142,20211011
1/12/2022,3,4,87878,4,202212,1064,2,1,2330,250,2580,"21,0","541,8","3121,8",0,72484397227667,20221211
1/10/2021,3,4,56441,4,202110,2064,4,1,1155,0,1155,"21,0","242,55","1397,55",1155,71404237583142,20211011
1/10/2021,3,4,56581,4,202110,2363,4,1,1155,0,1155,"21,0","242,55","1397,55",1155,71404237583142,20211011
1/10/2021,3,4,1553,5,202110,1320,14,2,1680,0,1680,"21,0","352,8","2032,8",1680,71404237836659,20211011
1/10/2021,3,4,56398,1,202110,1967,4,18,2205,0,2205,"21,0","463,05","2668,05",0,71404237583142,20211011
1/10/2021,3,4,56726,1,202110,2641,4,163,2520,1370,3890,"21,0","816,9","4706,9",3890,71404237583142,20211011
2/11/2023,3,4,116487,1,202311,3240,3,202,7600,1300,8900,"21,0",1869,10769,0,73444678391857,20231112
2/11/2023,3,4,116495,2,202311,3259,3,1,4250,600,4850,"21,0","1018,5","5868,5",0,73444678391857,20231112
2/11/2023,3,4,116510,2,202311,3326,3,10,7350,250,7600,"21,0",1596,9196,0,73444678391857,20231112
2/11/2023,3,4,116515,1,202311,3343,3,202,7600,1300,8900,"21,0",1869,10769,0,73444678391857,20231112
2/11/2023,3,4,116517,1,202311,3346,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116525,1,202311,3393,3,2,6050,250,6300,"21,0",1323,7623,0,73444678391857,20231112
2/11/2023,3,4,116527,3,202311,3397,3,10,7350,250,7600,"21,0",1596,9196,0,73444678391857,20231112
2/11/2023,3,4,116529,1,202311,3406,3,202,7600,1300,8900,"21,0",1869,10769,0,73444678391857,20231112
2/11/2023,3,4,116546,2,202311,17,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116547,3,202311,18,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116597,4,202311,281,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116601,3,202311,308,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116625,3,202311,415,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116627,1,202311,423,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116629,4,202311,433,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116631,3,202311,445,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116640,1,202311,504,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,116642,3,202311,512,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2022,3,4,86549,2,202211,2798,3,1,2100,250,2350,"21,0","493,5","2843,5",0,72444648665111,20221112
2/11/2023,3,4,116654,3,202311,558,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116659,2,202311,576,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116668,2,202311,611,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,116674,4,202311,645,4,1,4250,550,4800,"21,0",1008,5808,0,73444678501728,20231112
2/11/2023,3,4,116675,2,202311,647,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116686,3,202311,694,4,109,9650,250,9900,"21,0",2079,11979,0,73444678501728,20231112
2/11/2023,3,4,116690,3,202311,708,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116691,3,202311,710,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116692,5,202311,711,4,10,7350,250,7600,"21,0",1596,9196,0,73444678501728,20231112
2/11/2023,3,4,116701,5,202311,755,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,116707,4,202311,778,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2022,3,4,86546,1,202211,2792,3,1,2100,250,2350,"21,0","493,5","2843,5",0,72444648665111,20221112
2/11/2023,3,4,116708,5,202311,790,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,116711,4,202311,833,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116712,1,202311,857,4,109,9650,250,9900,"21,0",2079,11979,0,73444678501728,20231112
2/11/2023,3,4,116714,5,202311,865,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116733,1,202311,977,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116933,4,202311,1846,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116937,4,202311,1864,4,10,7350,250,7600,"21,0",1596,9196,0,73444678501728,20231112
2/11/2023,3,4,116938,5,202311,1872,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116946,5,202311,1906,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116948,2,202311,1922,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116949,1,202311,1923,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116950,4,202311,1925,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116952,4,202311,1939,4,10,7350,250,7600,"21,0",1596,9196,0,73444678501728,20231112
2/11/2023,3,4,116954,5,202311,1947,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116957,5,202311,1957,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116958,2,202311,1968,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117016,1,202311,2253,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117031,4,202311,2354,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117034,2,202311,2357,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117041,1,202311,2388,4,225,4420,2000,6420,"21,0","1348,2","7768,2",0,73444678501728,20231112
2/11/2023,3,4,117170,1,202311,3007,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117255,5,202311,3301,4,205,11880,1300,13180,"21,0","2767,8","15947,8",0,73444678501728,20231112
2/11/2023,3,4,117256,1,202311,3309,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117263,5,202311,3331,4,10,7350,250,7600,"21,0",1596,9196,0,73444678501728,20231112
2/11/2023,3,4,116738,4,202311,1017,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116739,3,202311,1018,4,10,7350,250,7600,"21,0",1596,9196,0,73444678501728,20231112
2/11/2023,3,4,116756,3,202311,1079,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116771,2,202311,1135,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116778,5,202311,1169,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116783,1,202311,1198,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116786,2,202311,1217,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,116787,3,202311,1229,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116790,4,202311,1240,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,116792,3,202311,1261,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116804,1,202311,1317,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116811,4,202311,1357,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116812,3,202311,1358,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116817,2,202311,1372,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116834,2,202311,1414,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116842,1,202311,1455,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116845,4,202311,1476,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116847,2,202311,1483,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116872,1,202311,1577,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116884,1,202311,1659,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116886,5,202311,1672,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116893,2,202311,1685,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116900,1,202311,1703,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116908,2,202311,1729,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116918,1,202311,1783,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116919,4,202311,1792,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116927,4,202311,1829,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,116929,3,202311,1839,4,1,4250,250,4500,"21,0",945,5445,150,73444678501728,20231112
1/4/2023,3,4,97816,4,202304,2280,2,1,2750,250,3000,"21,0",630,3630,0,73134983359322,20230411
2/11/2022,3,4,86823,2,202211,1152,4,18,3830,250,4080,"21,0","856,8","4936,8",0,72444648806354,20221112
1/11/2021,3,4,58525,2,202111,1755,4,1,1270,0,1270,"21,0","266,7","1536,7",0,71444226458529,20211111
1/11/2021,3,4,58444,1,202111,1599,4,1,1270,0,1270,"21,0","266,7","1536,7",0,71444226458529,20211111
1/11/2021,3,4,58965,5,202111,2663,4,2,1850,895,2745,"21,0","576,45","3321,45",2745,71444226458529,20211111
2/11/2023,3,4,116988,1,202311,2126,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,116993,4,202311,2162,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117000,4,202311,2196,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117001,2,202311,2199,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117002,2,202311,2202,4,6,2950,250,3200,"21,0",672,3872,0,73444678501728,20231112
2/11/2023,3,4,117012,1,202311,2237,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
4/3/2022,3,4,66781,1,202203,2391,2,2,2150,100,2250,"21,0","472,5","2722,5",0,72094208943827,20220314
2/11/2023,3,4,117044,5,202311,2401,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117052,3,202311,2444,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117053,1,202311,2449,4,6,2950,250,3200,"21,0",672,3872,0,73444678501728,20231112
2/11/2023,3,4,117055,2,202311,2452,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117059,1,202311,2464,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117072,1,202311,2540,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117073,1,202311,2542,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117080,5,202311,2574,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117083,2,202311,2581,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117091,3,202311,2619,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117092,4,202311,2621,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117098,5,202311,2653,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
1/12/2021,3,4,59146,3,202112,1221,1,1,1270,0,1270,"21,0","266,7","1536,7",0,71484395103633,20211211
1/11/2021,3,4,58923,2,202111,2584,4,117,4000,0,4000,"21,0",840,4840,0,71444226458529,20211111
2/11/2023,3,4,117106,4,202311,2690,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,117115,3,202311,2742,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117126,5,202311,2799,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117155,4,202311,2946,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
4/3/2022,3,4,66879,1,202203,2774,2,1,1550,1000,2550,"21,0","535,5","3085,5",2550,72094208943827,20220314
2/11/2023,3,4,117192,5,202311,3077,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,117200,1,202311,3105,4,202,7600,1300,8900,"21,0",1869,10769,540,73444678501728,20231112
2/11/2023,3,4,117206,3,202311,3132,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
1/4/2023,3,4,97727,2,202304,1946,2,1,2750,250,3000,"21,0",630,3630,0,73134983359322,20230411
1/12/2022,3,4,88141,3,202212,2144,2,1,2330,250,2580,"21,0","541,8","3121,8",0,72484397227667,20221211
2/11/2023,3,4,117217,4,202311,3184,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117225,3,202311,3200,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117228,3,202311,3206,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117233,3,202311,3221,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
1/4/2023,3,4,97514,5,202304,1041,2,1,2750,250,3000,"21,0",630,3630,0,73134983359322,20230411
2/11/2023,3,4,117268,5,202311,3345,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117272,5,202311,3362,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
2/11/2023,3,4,117273,5,202311,3363,4,10,7350,0,7350,"21,0","1543,5","8893,5",0,73444678501728,20231112
2/11/2023,3,4,117275,4,202311,3368,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117281,1,202311,3388,4,2,6050,250,6300,"21,0",1323,7623,0,73444678501728,20231112
2/11/2023,3,4,117287,4,202311,3411,4,202,7600,1300,8900,"21,0",1869,10769,0,73444678501728,20231112
2/11/2023,3,4,117294,3,202311,3430,4,1,4250,250,4500,"21,0",945,5445,0,73444678501728,20231112
1/12/2021,3,4,59142,3,202112,1170,1,1,1270,0,1270,"21,0","266,7","1536,7",0,71484395103633,20211211
31/3/2023,3,4,96970,1,202303,2631,2,1,2550,250,2800,"21,0",588,3388,0,73134891297573,20230410
2/11/2023,3,4,117301,4,202311,3452,4,225,4420,2000,6420,"21,0","1348,2","7768,2",0,73444678501728,20231112
2/11/2023,3,4,117310,2,202311,101,99,1,4250,250,4500,"21,0",945,5445,0,73444678579175,20231112
1/4/2023,3,4,97179,2,202304,2085,1,18,5000,250,5250,"21,0","1102,5","6352,5",0,73134983163697,20230411
1/4/2023,3,4,98451,4,202304,2027,3,18,5000,250,5250,"21,0","1102,5","6352,5",0,73134983543539,20230411
3/7/2023,3,4,106433,1,202307,1316,4,1,3050,250,3300,"21,0",693,3993,0,73274311798874,20230713
2/11/2023,3,4,3855,5,202311,376,14,1,4250,250,4500,"21,0",945,5445,0,73444678656199,20231112
2/11/2023,3,4,3870,2,202311,911,14,202,7600,1300,8900,"21,0",1869,10769,0,73444678656877,20231112
1/4/2023,3,4,97907,3,202304,2631,2,1,2750,250,3000,"21,0",630,3630,0,73134983359322,20230411
4/3/2022,3,4,66650,5,202203,1938,2,1,1550,100,1650,"21,0","346,5","1996,5",0,72094208943827,20220314
1/12/2021,3,4,59604,5,202112,1232,2,1,1270,0,1270,"21,0","266,7","1536,7",0,71484395269325,20211211
12/2/2022,3,4,65848,1,202202,2391,2,2,2000,0,2000,"21,0",420,2420,0,72074700715429,20220222
2/11/2023,3,4,3883,2,202311,1266,14,1,4250,250,4500,"21,0",945,5445,0,73444678657323,20231112
4/12/2023,3,4,117514,1,202312,341,1,2,6450,250,6700,"21,0",1407,8107,0,73494262426267,20231214
4/12/2023,3,4,117515,1,202312,354,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117516,1,202312,370,1,2,6450,250,6700,"21,0",1407,8107,0,73494262426267,20231214
4/12/2023,3,4,117517,3,202312,374,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117518,3,202312,380,1,202,8300,1300,9600,"21,0",2016,11616,0,73494262426267,20231214
4/12/2023,3,4,117520,2,202312,410,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117521,4,202312,420,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117522,5,202312,434,1,2,6450,250,6700,"21,0",1407,8107,0,73494262426267,20231214
4/12/2023,3,4,117527,5,202312,525,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117528,5,202312,539,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117530,4,202312,549,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117531,4,202312,571,1,2,6450,250,6700,"21,0",1407,8107,0,73494262426267,20231214
4/12/2023,3,4,117532,1,202312,575,1,202,8300,1300,9600,"21,0",2016,11616,0,73494262426267,20231214
4/12/2023,3,4,117534,2,202312,578,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117535,2,202312,582,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117537,3,202312,606,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117538,3,202312,614,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117539,4,202312,616,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117655,4,202312,1652,1,1,4550,250,4800,"21,0",1008,5808,0,73494262426267,20231214
4/12/2023,3,4,117656,2,202312,1655,1,2,6450,250,6700,"21,0",1407,8107,0,73494262426267,20231214
4/12/2023,3,4,117657,3,202312,1675,1,2,6450,250,6700,"21,0",1407,8107,0,73494262426267,20231214
