id,client,aynom,address,fee,equipment,model,identifier,port1,port1 serie,port1 modelo,port2,port2 serie,port2 modelo,portal,locality,zip code,charge date,discharge date,status,location
1112,251378001,GON ZABET,COCOMAROLA 715,6,510441222,5238571,5011120,600509277,634696,5000446,600475826,9263437,5000442,590,Capital,3400,13.08.2022,31.12.9999,ALTA,20683266
1113,094853504,CAC NANDO,ESTADOS UNIDOS 548,16,510251106,814872,5010096,600019023,9042224,5000442,,,,596,Capital,3400,30.06.2022,31.12.9999,ALTA,20674177
1114,983306444,TOL JESUS,ESTADOS UNIDOS (FONDO) 581,18,510299636,2930841,5011120,600259990,478830,5000446,600183800,9089810,5000442,596,Capital,3400,05.02.2016,31.12.9999,ALTA,20410900
1115,403422764,QUI AHUEL,AV. CHACABUCO 751 P:3,16,510438345,5235712,5011120,600455371,9259972,5000442,,,,599,Capital,3400,15.07.2022,31.12.9999,ALTA,20676554
1116,654388711,RAJ AVIER,RICARDO GUIRALDES 424,16,510441224,5238573,5011120,600511615,635334,5000446,600475828,9263439,5000442,600,Capital,3400,13.08.2022,31.12.9999,ALTA,20681999
1117,706229380,GOM MABEL,MARTIN FIERRO 353,16,510416705,4931523,5011120,600507229,632448,5000446,600368271,9199249,5000442,600,Capital,3400,28.07.2022,31.12.9999,ALTA,20678456
1118,826275806,SAL LEXIS,AV. ARMENIA 4319,6,510441190,5238539,5011120,600509087,634506,5000446,600475794,9263405,5000442,600,Capital,3400,06.08.2022,31.12.9999,ALTA,20680312
1119,285312548,ZAC RAUL,LEOPOLDO LUGONES 650,16,510362217,3931024,5011120,600469230,619771,5000446,600300798,9141507,5000442,600,Capital,3400,25.02.2022,31.12.9999,ALTA,20657372
1120,111444131,COR PABLO,O. V. ANDRADE 4212,16,510430929,5228919,5011120,600448189,9252790,5000442,,,,600,Capital,3400,31.01.2022,31.12.9999,ALTA,20653672
1121,286220190,MON RIANA,AV. ARMENIA 4312 PA,16,510401909,4407771,5011120,600352422,9183400,5000442,,,,600,Capital,3400,24.02.2022,31.12.9999,ALTA,20655599
1122,710149811,ARG ARLOS,LEOPOLDO LUGONES 331,16,510102568,9201686,5010131,,,,,,,600,Capital,3400,14.05.2010,31.12.9999,ALTA,10413710
1123,797564638,RAM NSITO,O. V. ANDRADE 4171,16,510290409,2535683,5011120,600166618,423272,5000446,600134610,9087240,5000442,600,Capital,3400,14.05.2010,31.12.9999,ALTA,10058797
1124,650273585,LOP RIELA,O. V. ANDRADE 4297,16,510361072,3920800,5010713,600297098,9140199,5000442,600300485,520095,5000446,600,Capital,3400,07.12.2017,31.12.9999,ALTA,20480532
1125,521468762,TAL AMONA,BENITO LINCH 553,16,510022923,4936777,5010131,,,,,,,600,Capital,3400,14.05.2010,31.12.9999,ALTA,10058521
1126,678114644,RUI TRONA,BO. 60 V MOLINA PTA MUNIC,16,510431150,5229140,5011120,600448414,9253015,5000442,,,,610,Capital,3400,03.02.2022,31.12.9999,ALTA,20654585
1127,775296593,RAM MABEL,BO. 76 V. MOLINA PTA M:A,16,510390480,4480687,5011120,600338601,9169578,5000442,,,,610,Capital,3400,24.02.2022,31.12.9999,ALTA,20656427
1128,912112453,MOR USANA,BO. 250 V. M. PUNTA MZ:61-14-5,16,510080431,1059183,5010436,600507178,631697,5000446,,,,615,Capital,3400,22.07.2022,31.12.9999,ALTA,20677407
1129,774274556,MAZ UARDO,BO. 500 V. M. PUNTA MZ:68-14-1,16,510382581,4260755,5011120,600331476,9162453,5000442,,,,615,Capital,3400,24.08.2022,31.12.9999,ALTA,20684215
1130,471240850,CAL RICIA,BO. 84 V. S.GER P:2 M:13,16,510370039,4101928,5011120,600319390,9150367,5000442,,,,620,Capital,3400,27.07.2022,31.12.9999,ALTA,20667315
1131,989229373,BAR RICIA,BO. 620 V. S. GER. MZ:18 P:1,16,510431114,5229104,5011120,600448377,9252978,5000442,,,,625,Capital,3400,10.02.2022,31.12.9999,ALTA,20655146
1132,390388745,OGG ILEEN,BO. 176 V. S. GER. M:103,16,510441110,5238459,5011120,600507311,632530,5000446,600475714,9263325,5000442,630,Capital,3400,02.08.2022,31.12.9999,ALTA,20679606
1133,897424064,MAR CRUZ,AV. CENTENARIO 4950,6,510441257,5238606,5011120,600507006,631825,5000446,600475861,9263472,5000442,630,Capital,3400,19.08.2022,31.12.9999,ALTA,20677353
1134,193378866,MAC ONELA,AV. ARMENIA 4731 P:1,16,510438351,5235718,5011120,600455377,9259978,5000442,,,,635,Capital,3400,30.06.2022,31.12.9999,ALTA,20674347
1135,158255259,AST ANAHI,AV. ARMENIA 5043 P:2,16,510438377,5235744,5011120,600472393,9260004,5000442,,,,635,Capital,3400,30.06.2022,31.12.9999,ALTA,20674305
1136,965430722,BAT ALUPE,AV. ARMENIA 4731 P:2,16,510441210,5238559,5011120,600511645,635364,5000446,600475814,9263425,5000442,635,Capital,3400,12.08.2022,31.12.9999,ALTA,20682601
1137,968219286,GAN ATRIZ,AV. ARMENIA 5043 P:4,16,510441111,5238460,5011120,600509085,634504,5000446,600475715,9263326,5000442,635,Capital,3400,06.08.2022,31.12.9999,ALTA,20680532
1138,546454671,GIM STIAN,AV. ARMENIA 4731 P:1,16,510431135,5229125,5011120,600448399,9253000,5000442,,,,635,Capital,3400,02.02.2022,31.12.9999,ALTA,20654393
1139,575184504,VEL CIELA,BO. S.RITA MZ:8,16,510342502,2970817,5011120,600507218,632437,5000446,600222072,9128082,5000442,640,Capital,3400,22.07.2022,31.12.9999,ALTA,20678227
1140,777233429,TED YMARA,RIO CHICO 5330,6,510399581,4399715,5011120,600348677,9179654,5000442,,,,640,Capital,3400,08.07.2022,31.12.9999,ALTA,20675409
1141,487102912,OSU STINA,J. R. FERNANDEZ 175,14,510439321,5236688,5011120,600507038,631857,5000446,600473841,9261452,5000442,640,Capital,3400,25.07.2022,31.12.9999,ALTA,20674856
1142,123168852,JUG ARLOS,J. R. FERNANDEZ 483,16,510430920,5228910,5011120,600448180,9252781,5000442,,,,640,Capital,3400,28.01.2022,24.08.2022,BAJA,20653688
1143,988387153,RAM OLINA,J. R. FERNANDEZ 208,16,510322081,2935652,5011120,600469161,619702,5000446,600189678,9095688,5000442,640,Capital,3400,18.02.2022,31.12.9999,ALTA,20656883
1144,209202479,ESQ NDRES,MURCIA 4,6,510384844,4349129,5011120,600469110,619251,5000446,600333635,9164612,5000442,645,Capital,3400,14.02.2022,31.12.9999,ALTA,20655489
1145,401105683,GON STINA,BO. 110 V. APIPE UOCRA MZ:20,16,510080205,538838,5010096,600507244,632463,5000446,,,,650,Capital,3400,29.07.2022,31.12.9999,ALTA,20678034
1146,407105683,GON STINA,BO. APIPE CALLE 41 220,16,510118538,564276,5010096,600507245,632464,5000446,,,,650,Capital,3400,29.07.2022,31.12.9999,ALTA,20678046
1147,363333576,BER NABEL,MADRID 216 PB,16,510323787,2937358,5011120,600245647,468242,5000446,600191385,9097395,5000442,650,Capital,3400,26.08.2022,31.12.9999,ALTA,20685590
1148,868341656,GOM JESUS,BO. 110 V. APIPE UOCRA MZ:20 S:1,16,510290426,2535700,5011120,600469136,619277,5000446,600134627,9087257,5000442,650,Capital,3400,17.02.2022,31.12.9999,ALTA,20656647
1149,007378888,CUB NDREA,LAS AMAPOLAS 521,16,510440441,5237808,5011120,600507315,632534,5000446,600474962,9262573,5000442,660,Capital,3400,03.08.2022,31.12.9999,ALTA,20680634
1150,751614782,BAL PEDRO,LOS MALVONES 5680,16,510118068,563598,5010096,600507272,632491,5000446,,,,660,Capital,3400,29.07.2022,31.12.9999,ALTA,20677186
1151,264801372,MON ORETO,LAS AMAPOLAS 340,16,510339494,2967809,5011120,600507271,632490,5000446,600218062,9124072,5000442,660,Capital,3400,29.07.2022,31.12.9999,ALTA,20679366
1152,234441988,RAM ANIEL,LOS GLADIOLOS 112,16,510438335,5235702,5011120,600455361,9259962,5000442,,,,660,Capital,3400,04.07.2022,31.12.9999,ALTA,20674428
1153,506126861,AGU RENZA,LAS VIOLETAS 170,16,510403238,4736501,5011120,600507273,632492,5000446,600353985,9184963,5000442,661,Capital,3400,29.07.2022,31.12.9999,ALTA,20678155
1154,698305799,COR LAURA,EL PERICHON MZ:18,16,510441255,5238604,5011120,600507003,631822,5000446,600475859,9263470,5000442,661,Capital,3400,19.08.2022,31.12.9999,ALTA,20678450
1155,958354505,GUT ARIEL,LOS GLADIOLOS 112,16,510403715,4736978,5011120,600354465,9185443,5000442,,,,661,Capital,3400,09.02.2022,31.12.9999,ALTA,20655113
1156,792431097,CEL KIARA,AV. LIBERTAD 5717,16,510439359,5236726,5011120,600473879,9261490,5000442,,,,665,Capital,3400,15.07.2022,31.12.9999,ALTA,20675428
1157,711132196,BAR ROSA,LOS CLAVELES 478,16,510115398,4606431,5010131,,,,,,,665,Capital,3400,25.07.2022,31.12.9999,ALTA,20677125
1158,108290353,RAM BRIEL,LAS HORTENCIAS 112,16,510364043,3951982,5011120,600469276,620117,5000446,600302730,9143439,5000442,665,Capital,3400,09.03.2022,31.12.9999,ALTA,20658980
1159,228242579,CAB STIAN,LOS MALVONES 5934,16,510431173,5229163,5011120,600448437,9253038,5000442,,,,665,Capital,3400,10.02.2022,31.12.9999,ALTA,20655519
1160,155385737,VAR QUIEL,PASIONARIA 634,16,510438340,5235707,5011120,600455366,9259967,5000442,,,,666,Capital,3400,04.07.2022,31.12.9999,ALTA,20672525
1161,884451369,ROD ELINA,PASIONARIA 634 P:3,16,510438341,5235708,5011120,600455367,9259968,5000442,,,,666,Capital,3400,04.07.2022,31.12.9999,ALTA,20672007
1162,877239333,RAM ARIEL,PASIONARIA 634 P:2,16,510438339,5235706,5011120,600455365,9259966,5000442,,,,666,Capital,3400,05.07.2022,31.12.9999,ALTA,20672030
1163,249430700,TUZ AGALI,PASIONARIA 634 P:3,16,510441240,5238589,5011120,600511657,635376,5000446,600475844,9263455,5000442,666,Capital,3400,13.08.2022,31.12.9999,ALTA,20683263
1164,579432836,SAN MARIA,LAS GARDENIAS 349 P:1,16,510441239,5238588,5011120,600511652,635371,5000446,600475843,9263454,5000442,666,Capital,3400,13.08.2022,31.12.9999,ALTA,20681848
1165,346187189,SAR ADELA,DR. ALFREDO LANARI 135,16,510441436,5238785,5011120,600511420,635139,5000446,600476040,9263651,5000442,666,Capital,3400,30.08.2022,31.12.9999,ALTA,20685566
1166,130427406,AST AGALI,PASIONARIA 634 P:1,16,510439348,5236715,5011120,600473868,9261479,5000442,,,,666,Capital,3400,14.07.2022,31.12.9999,ALTA,20676080
1167,881222603,CAÑ BERTO,LAS DALIAS 687,16,510435124,5233114,5011120,600507280,632499,5000446,600452665,9257266,5000442,666,Capital,3400,29.07.2022,31.12.9999,ALTA,20677332
1168,478131132,ZAR ARMEN,PALMAR GRANDE 6022,16,510432247,5230237,5011120,600449562,9254163,5000442,,,,666,Capital,3400,29.07.2022,31.12.9999,ALTA,20678120
1169,762283535,VEL BERTO,RIO CHICO 5678,16,510088075,4342038,5010163,600507243,632462,5000446,,,,666,Capital,3400,29.07.2022,31.12.9999,ALTA,20678519
1170,851315824,FOL ARTIN,PASIONARIA 634 P:1,16,510383795,4348106,5011120,600332609,9163586,5000442,,,,666,Capital,3400,08.07.2022,31.12.9999,ALTA,20675505
1171,978436186,PIE DMILA,PASIONARIA 634 P:1,16,510415645,4930463,5011120,600367208,9198186,5000442,,,,666,Capital,3400,11.07.2022,31.12.9999,ALTA,20675733
1172,930626531,GOM ELENA,AV. LIBERTAD 6147,16,510023593,4937680,5010131,600507266,632485,5000446,,,,666,Capital,3400,25.07.2022,31.12.9999,ALTA,20677436
1173,645440389,MEN ENICE,PASIONARIA 634 P:1,16,510403237,4736500,5011120,600353984,9184962,5000442,,,,666,Capital,3400,04.07.2022,31.12.9999,ALTA,20671545
1174,906232748,VAR GELIO,LAS AZALEAS 671,16,510400815,4406677,5011120,600351228,9182206,5000442,,,,666,Capital,3400,26.01.2022,31.12.9999,ALTA,20651541
1175,314433581,BAE ANUEL,LAS AZALEAS 671,16,510431116,5229106,5011120,600448379,9252980,5000442,,,,666,Capital,3400,03.02.2022,31.12.9999,ALTA,20654028
1176,104145346,KUT ANGEL,DARDO ROCHA 608,16,510413323,4928147,5011120,600500074,623777,5000446,600364330,9195308,5000442,670,Capital,3400,14.05.2022,31.12.9999,ALTA,20668454
1177,012223619,SAN CESAR,DARDO ROCHA 609,16,510439361,5236728,5011120,600511444,635163,5000446,600473881,9261492,5000442,670,Capital,3400,25.08.2022,31.12.9999,ALTA,20684731
1178,012298284,LEY ATRIZ,DARDO ROCHA 456,16,510431141,5229131,5011120,600469254,619795,5000446,600448405,9253006,5000442,670,Capital,3400,04.03.2022,31.12.9999,ALTA,20658759
1179,277433283,ACO AGALI,DARDO ROCHA 370 PB,16,510188403,520823,5010096,600469173,619714,5000446,600374304,8933017,5000442,670,Capital,3400,22.02.2022,31.12.9999,ALTA,20657356
1180,598160653,DAL ARMEN,DARDO ROCHA 377 P:2,16,510328189,2941760,5011120,,,,,,,670,Capital,3400,02.02.2022,31.12.9999,ALTA,20654493
1181,582284126,FUC AMARA,DARDO ROCHA 377 P:3,16,510276562,2347825,5010436,600469283,620124,5000446,600115638,9068268,5000442,670,Capital,3400,26.02.2022,31.12.9999,ALTA,20657868
1182,960400143,VAR LIANO,DARDO ROCHA 370 P:2,16,510419396,4922824,5011120,600469238,619779,5000446,600431567,9241070,5000442,670,Capital,3400,03.03.2022,23.06.2022,BAJA,20658611
1183,789232309,MOL ABIAN,DARDO ROCHA 215,16,510427391,4956784,5011120,600469159,619300,5000446,600445753,9250354,5000442,670,Capital,3400,02.03.2022,31.12.9999,ALTA,20658278
1184,268100342,FER TONIO,DARDO ROCHA 370 P:2,16,510397045,4398240,5011120,600469270,620111,5000446,600347001,9177978,5000442,670,Capital,3400,08.03.2022,31.12.9999,ALTA,20659329
1185,855410828,VAR MARIA,R. DE ESCALADA 5377,16,510440440,5237807,5011120,600509084,634503,5000446,600474961,9262572,5000442,675,Capital,3400,06.08.2022,31.12.9999,ALTA,20680364
1186,766248987,YUL DARIO,R. DE ESCALADA 5291 P:2,16,510441109,5238458,5011120,600509082,634501,5000446,600475713,9263324,5000442,675,Capital,3400,06.08.2022,31.12.9999,ALTA,20680233
1187,819369682,KLE NELLA,P. ESNAOLA 5280 P:A,16,510303232,2931547,5011120,600507018,631837,5000446,600185073,9091083,5000442,675,Capital,3400,24.08.2022,31.12.9999,ALTA,20684262
1188,444397952,PAR ELENE,R. DE ESCALADA 5458 P:B,16,510439364,5236731,5011120,600473884,9261495,5000442,,,,675,Capital,3400,15.07.2022,31.12.9999,ALTA,20674807
1189,090422236,ACE USTIN,R. DE ESCALADA 5377,16,510380748,4229488,5011120,600507246,632465,5000446,600328832,9159809,5000442,675,Capital,3400,29.07.2022,31.12.9999,ALTA,20679027
1190,697400918,CAN LIETA,AV. LIBERTAD 5391 P:3,16,510403469,4736732,5011120,600354216,9185194,5000442,,,,675,Capital,3400,08.07.2022,31.12.9999,ALTA,20675232
1191,996375856,ZAC SABEL,FACUNDO 353,16,510103658,920536,5010096,600511443,635162,5000446,,,,675,Capital,3400,25.08.2022,31.12.9999,ALTA,20684707
1192,660219288,ZAN OMAR,P. ESNAOLA 5240 P:1,16,510441253,5238602,5011120,600507181,631700,5000446,600475857,9263468,5000442,675,Capital,3400,19.08.2022,31.12.9999,ALTA,20684012
1193,106164494,NUÑ AXIMO,P. ESNAOLA 5280 P:B,16,510369327,4091003,5011120,600469264,620105,5000446,600308017,9148726,5000442,675,Capital,3400,07.03.2022,31.12.9999,ALTA,20658977
1194,741263107,GOM RAMON,P. ESNAOLA 5458 P:ALTA,16,510430945,5228935,5011120,600448205,9252806,5000442,,,,675,Capital,3400,01.02.2022,31.12.9999,ALTA,20653024
1195,087801300,JAR RAUL,R. DE ESCALADA 5308 PA,16,510343027,2971342,5011120,600469164,619705,5000446,600222697,9128707,5000442,675,Capital,3400,18.02.2022,31.12.9999,ALTA,20657025
1196,070342984,RIO EDITH,R. DE ESCALADA 5377,16,510430924,5228914,5011120,600448184,9252785,5000442,,,,675,Capital,3400,28.01.2022,31.12.9999,ALTA,20653595
1197,372250362,TOL ANGEL,P. ESNAOLA 5270 PB,16,510384310,4348621,5011120,600469222,619763,5000446,600333128,9164105,5000442,675,Capital,3400,24.02.2022,31.12.9999,ALTA,20657520
1198,795438233,GAV AILEN,P. ESNAOLA 5240 P:1,16,510415723,4930541,5011120,600469247,619788,5000446,600367286,9198264,5000442,675,Capital,3400,02.03.2022,31.12.9999,ALTA,20658288
1199,918450463,SAN ARIAM,AV. LIBERTAD 5255 P:1,16,510394075,4504289,5011120,600469132,619273,5000446,600345195,9176172,5000442,675,Capital,3400,17.02.2022,31.12.9999,ALTA,20656747
1200,174396155,VEL LEDAD,AV. LIBERTAD 5397 BLOUE:B,16,510365246,4005647,5011120,600469268,620109,5000446,600303768,9144477,5000442,675,Capital,3400,07.03.2022,31.12.9999,ALTA,20659097
1201,013104931,DEL TENOR,P. ESNAOLA 5270 PB,16,510341650,2969965,5011120,600469263,620104,5000446,600221219,9127229,5000442,675,Capital,3400,07.03.2022,31.12.9999,ALTA,20658764
1202,975440633,REG ORENA,AV. LIBERTAD 5215 P:B,16,510431112,5229102,5011120,600448375,9252976,5000442,,,,675,Capital,3400,08.02.2022,31.12.9999,ALTA,20655130
1203,359437154,FER GINIA,AV. LIBERTAD 5215 P:1,16,510431132,5229122,5011120,600448396,9252997,5000442,,,,675,Capital,3400,01.02.2022,31.12.9999,ALTA,20654109
1204,724418606,TRO AGROS,P. ESNAOLA 5270 P:2,16,510340319,2968634,5011120,600469232,619773,5000446,600218887,9124897,5000442,675,Capital,3400,25.02.2022,31.12.9999,ALTA,20658097
1205,354165761,CAL NOEMI,P. ESNAOLA 5376,16,510084352,1283817,5010129,,,,,,,675,Capital,3400,11.02.2022,31.12.9999,ALTA,20655705
1206,286391260,INS LUIS,P. ESNAOLA 5240 P:1,16,510278110,2349237,5010436,600469269,620110,5000446,600117781,9070411,5000442,675,Capital,3400,08.03.2022,31.12.9999,ALTA,20659364
1207,212391329,ROD USTIN,P. ESNAOLA 5270 P:1,16,510356693,3705027,5011120,600469233,619774,5000446,600230240,9136250,5000442,675,Capital,3400,25.02.2022,31.12.9999,ALTA,20657220
1208,839430250,GRA ANELA,R. DE ESCALADA 5458 PB,16,510252208,1571248,5010436,600469168,619709,5000446,600017239,9040440,5000442,675,Capital,3400,21.02.2022,31.12.9999,ALTA,20656566
1209,275451696,VIL NTINA,P. ESNAOLA 5458 PA,16,510431133,5229123,5011120,600448397,9252998,5000442,,,,675,Capital,3400,01.02.2022,31.12.9999,ALTA,20653936
1210,208412485,AGU RACIO,R. DE ESCALADA 5458 PB,16,510261117,1841519,5010436,600469169,619710,5000446,600075069,9050932,5000442,675,Capital,3400,21.02.2022,31.12.9999,ALTA,20657212
1211,855393127,KRZ NESSA,AV. LIBERTAD 5397,16,510422489,4925917,5011120,600469248,619789,5000446,600434921,9244424,5000442,675,Capital,3400,02.03.2022,31.12.9999,ALTA,20658389
1212,385417194,SOT CEDES,P. ESNAOLA 5270 PB,16,510398305,4717302,5011120,600469223,619764,5000446,600349341,9180319,5000442,675,Capital,3400,24.02.2022,31.12.9999,ALTA,20657538
1213,036449885,QUI LUCIA,P. ESNAOLA 5240 P:B,16,510400408,4406270,5011120,600469163,619704,5000446,600350621,9181599,5000442,675,Capital,3400,18.02.2022,31.12.9999,ALTA,20656966
1214,593368918,VIE NOEMI,P. ESNAOLA 5270 P:2,16,510405521,4738784,5011120,600469221,619762,5000446,600356376,9187354,5000442,675,Capital,3400,24.02.2022,31.12.9999,ALTA,20657879
1215,156360259,GOM GENIA,R. DE ESCALADA 5308 PB,16,510431166,5229156,5011120,600448430,9253031,5000442,,,,675,Capital,3400,09.02.2022,31.12.9999,ALTA,20655411
1216,707410704,GON BELEN,AV. LIBERTAD 5151 P:3,16,510230558,1213955,5010436,600004661,9032175,5000442,,,,675,Capital,3400,04.02.2022,31.12.9999,ALTA,20654642
1217,571443887,ERN AHUEL,P. ESNAOLA 5458 PA,16,510430946,5228936,5011120,600448206,9252807,5000442,,,,675,Capital,3400,01.02.2022,31.12.9999,ALTA,20652721
1218,708129018,OCA ARLOS,AV. LIBERTAD 5215 P:2,16,510254588,1759411,5010436,600469120,619261,5000446,600021464,9044665,5000442,675,Capital,3400,15.02.2022,31.12.9999,ALTA,20656263
1219,428293837,CIS OMINA,R. DE ESCALADA 5364,16,510430932,5228922,5011120,600448192,9252793,5000442,,,,675,Capital,3400,02.02.2022,31.12.9999,ALTA,20654218
1220,351314488,OJE ANESA,AV. LIBERTAD 5391 P:2,16,510431169,5229159,5011120,600448433,9253034,5000442,,,,675,Capital,3400,11.02.2022,31.12.9999,ALTA,20648747
1221,396133266,AVI TAZAR,P. ESNAOLA 5308,16,510225390,1136311,5010436,600469204,619745,5000446,600270468,9030446,5000442,675,Capital,3400,23.02.2022,31.12.9999,ALTA,20657547
1222,321387151,SAU BERTO,P. ESNAOLA 5133 P:2,16,510431174,5229164,5011120,600448438,9253039,5000442,,,,675,Capital,3400,10.02.2022,06.06.2022,BAJA,20655632
1223,051117183,ZAC N PIO,JUNIN 1213,16,510104777,4604888,5010131,,,,,,,675,Capital,3400,20.05.2010,31.12.9999,ALTA,10418051
1224,473274273,ROL OLAYA,AV. LIBERTAD 5397 BLQ:B,16,510304191,2932506,5011120,600469218,619759,5000446,600186033,9092043,5000442,675,Capital,3400,25.02.2022,31.12.9999,ALTA,20655878
1225,900112022,GOM CISCO,AGUSTIN ONTIVERO 848,16,510442475,5239824,5011120,600511438,635157,5000446,600477382,9264993,5000442,680,Capital,3400,24.08.2022,31.12.9999,ALTA,20684476
1226,953297832,LAR TALIA,AV. LIBERTAD 5100,16,510123615,563997,5010096,600469290,620131,5000446,600382574,8949333,5000442,685,Capital,3400,03.03.2022,31.12.9999,ALTA,20658598
1227,557368339,BRU ERICO,AV. LIBERTAD 5100 P:1,16,510430933,5228923,5011120,600448193,9252794,5000442,,,,685,Capital,3400,02.02.2022,31.12.9999,ALTA,20654428
1228,067291848,ROM ANDRA,G. DE LAFERRERE 5063 P:1,16,510275696,2298497,5010436,600114932,9067562,5000442,,,,685,Capital,3400,09.02.2022,31.12.9999,ALTA,20655269
1229,830274831,TOL CILIA,ANGEL GALLARDO 4851,16,510391930,4482137,5011120,600469201,619742,5000446,600341071,9172048,5000442,685,Capital,3400,23.02.2022,31.12.9999,ALTA,20656538
1230,585334736,BEN SIREE,G. DE LAFERRERE 5063 P:B,16,510431117,5229107,5011120,600448380,9252981,5000442,,,,685,Capital,3400,03.02.2022,13.08.2022,BAJA,20654471
1231,305251093,POR ATRIZ,G. DE LAFERRERE 5063 P:2,16,510431120,5229110,5011120,600448383,9252984,5000442,,,,685,Capital,3400,10.02.2022,31.12.9999,ALTA,20655621
1232,499955228,ROJ NDREA,AV. LIBERTAD 5100 P:2,16,510431129,5229119,5011120,600448393,9252994,5000442,,,,685,Capital,3400,02.02.2022,31.12.9999,ALTA,20654337
1233,379443050,CHA ANUEL,G. DE LAFERRERE 5063 P:1,16,510431134,5229124,5011120,600448398,9252999,5000442,,,,685,Capital,3400,01.02.2022,31.12.9999,ALTA,20654130
