Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
SRMUSDT,a6382e62,2022-11-09 22:33:31,10,Open Long,Market,Trade,1858.5,0.269,Market,0.0006,0.2999619,3b0df808
DYDXUSDT,3148a148,2022-11-09 20:53:57,10,Close Long,Limit,Trade,3622.3,1.510,1.510,0.0001,0.5469673,407d1cde
DYDXUSDT,3148a148,2022-11-09 20:53:57,10,Close Long,Limit,Trade,1059.9,1.510,1.510,0.0001,0.1600449,7fc1f9bf
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,445.1,1.500,Market,0.0006,0.40059,08ac01d2
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,198.3,1.500,Market,0.0006,0.17847,a3c8d2d0
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,4.8,1.500,Market,0.0006,0.00432,1122e004
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,1.8,1.500,Market,0.0006,0.00162,81836e37
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,0.1,1.500,Market,0.0006,9e-05,a621cdb7
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,5,1.500,Market,0.0006,0.0045,fce50f2e
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,1.2,1.500,Market,0.0006,0.00108,7cfc1078
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,4025.8,1.495,Market,0.0006,3.6111426,3902da33
DYDXUSDT,d5d5de66,2022-11-09 20:53:48,10,Open Long,Market,Trade,0.1,1.495,Market,0.0006,8.97e-05,31b0c802
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,188.5,3.9400,3.9400,0.0001,0.074269,d34666d8
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,39.5,3.9400,3.9400,0.0001,0.015563,11efd77c
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,159.3,3.9400,3.9400,0.0001,0.0627642,bfbdb2f3
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,43.8,3.9400,3.9400,0.0001,0.0172572,225db1d0
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,531.1,3.9400,3.9400,0.0001,0.2092534,8fcfca89
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,39.5,3.9400,3.9400,0.0001,0.015563,9f4f5be7
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,793.5,3.9400,3.9400,0.0001,0.312639,88babad8
UNFIUSDT,f566e355,2022-11-09 19:41:23,10,Close Long,Limit,Trade,377.9,3.9400,3.9400,0.0001,0.1488926,6fa44da9
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,167.9,3.9185,Market,0.0006,0.39474969,cdb29cc3
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,162.8,3.9185,Market,0.0006,0.38275908,1feb006f
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,61.5,3.9180,Market,0.0006,0.1445742,f728fbb1
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,205.5,3.9175,Market,0.0006,0.48302775,0177baa3
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,5.1,3.9175,Market,0.0006,0.01198755,d10f9f21
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,203.9,3.9175,Market,0.0006,0.47926695,facf89db
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,61.5,3.9175,Market,0.0006,0.14455575,46933cf9
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,56.2,3.9165,Market,0.0006,0.13206438,5568cb0d
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,155.4,3.9165,Market,0.0006,0.36517446,5bc5cf7a
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,181.1,3.9165,Market,0.0006,0.42556689,1b6a1869
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,64.1,3.9160,Market,0.0006,0.15060936,252cfc5d
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,50.9,3.9155,Market,0.0006,0.11957937,7f6ca340
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,168.4,3.9155,Market,0.0006,0.39562212,cd989274
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,77.7,3.9155,Market,0.0006,0.18254061,a8203136
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,205.5,3.9145,Market,0.0006,0.48265785,481e53f3
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,209.4,3.9135,Market,0.0006,0.49169214,cc8335a6
UNFIUSDT,a1956079,2022-11-09 19:30:25,10,Open Long,Market,Trade,136.2,3.9130,Market,0.0006,0.31977036,50c57c00
TRXUSDT,d6453b23,2022-11-09 05:37:42,10,Close Long,Limit,Trade,110837,0.06441,0.06441,0.0001,0.71390112,0d9f2027
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,2458,0.06379,Market,0.0006,0.0940775,89c38f07
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,14000,0.06378,Market,0.0006,0.535752,d15e954b
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,16142,0.06378,Market,0.0006,0.61772206,3e71d95d
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,25852,0.06378,Market,0.0006,0.98930434,991938df
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,14000,0.06377,Market,0.0006,0.535668,7912f4e2
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,8089,0.06377,Market,0.0006,0.30950132,c83d419d
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,436,0.06377,Market,0.0006,0.01668224,a2cf53a1
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,17924,0.06376,Market,0.0006,0.68570055,2fe92e21
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,738,0.06376,Market,0.0006,0.02823293,3d72f828
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,7000,0.06376,Market,0.0006,0.267792,1cbe1555
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,3134,0.06376,Market,0.0006,0.11989431,94a97e85
TRXUSDT,8143cd6a,2022-11-09 05:37:08,10,Open Long,Market,Trade,1064,0.06376,Market,0.0006,0.04070439,710a0fcc
BNBUSDT,5f586fb2,2022-11-09 00:22:38,10,Close Long,Limit,Trade,12.21,331.90,331.90,0.0001,0.4052499,62b358ec
BNBUSDT,5f586fb2,2022-11-09 00:22:35,10,Close Long,Limit,Trade,1.81,331.90,331.90,0.0001,0.0600739,614bf549
BNBUSDT,5f586fb2,2022-11-09 00:22:35,10,Close Long,Limit,Trade,0.14,331.90,331.90,0.0001,0.0046466,5f5e820a
BNBUSDT,5f586fb2,2022-11-09 00:22:28,10,Close Long,Limit,Trade,2,331.90,331.90,0.0001,0.06638,ee11b2fa
BNBUSDT,5f586fb2,2022-11-09 00:22:28,10,Close Long,Limit,Trade,2,331.90,331.90,0.0001,0.06638,f0ec458c
BNBUSDT,5f586fb2,2022-11-09 00:22:28,10,Close Long,Limit,Trade,2,331.90,331.90,0.0001,0.06638,25884df9
BNBUSDT,2546-Buy,2022-11-09 00:00:00,10,Open Long,--,Funding,20.16,327.65,0.00,-0.00028923,-1.91048678,e34e4f7f
BNBUSDT,245b3149,2022-11-08 23:57:23,10,Open Long,Market,Trade,20.16,328.60,Market,0.0006,3.9747456,d07b41a0
DOGEUSDT,562fcd0a,2022-11-08 23:09:58,10,Close Long,Market,Trade,20773,0.08650,Market,0.0006,1.0781187,8bf88b21
DOGEUSDT,562fcd0a,2022-11-08 23:09:58,10,Close Long,Market,Trade,3416,0.08650,Market,0.0006,0.1772904,0208d039
DOGEUSDT,562fcd0a,2022-11-08 23:09:58,10,Close Long,Market,Trade,20000,0.08650,Market,0.0006,1.038,d95b53f4
DOGEUSDT,562fcd0a,2022-11-08 23:09:58,10,Close Long,Market,Trade,33710,0.08650,Market,0.0006,1.749549,fe0a6677
DOGEUSDT,eafc82c5,2022-11-08 23:08:01,10,Open Long,Market,Trade,77899,0.08660,Market,0.0006,4.04763204,b91027af
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,23620,0.004450,Market,0.0006,0.0630654,16b77737
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,134980,0.004450,Market,0.0006,0.3603966,565613da
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,141570,0.004450,Market,0.0006,0.3779919,eda6b672
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,300470,0.004450,Market,0.0006,0.8022549,a05dee00
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,260240,0.004450,Market,0.0006,0.6948408,16bfc32e
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,22140,0.004450,Market,0.0006,0.0591138,d8f00e0f
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,32910,0.004450,Market,0.0006,0.0878697,6a8ac85f
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,280670,0.004450,Market,0.0006,0.7493889,19871087
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,144180,0.004455,Market,0.0006,0.38539314,941ad5c8
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,112230,0.004455,Market,0.0006,0.29999079,b2069a15
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,96110,0.004455,Market,0.0006,0.25690203,e5122e3b
REEFUSDT,f396a322,2022-11-08 23:05:53,10,Close Long,Market,Trade,22140,0.004455,Market,0.0006,0.05918022,13a25d76
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,451280,0.004475,Market,0.0006,1.2116868,2ea386bf
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,297980,0.004470,Market,0.0006,0.79918236,963eaf08
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,254190,0.004470,Market,0.0006,0.68173758,c01c23eb
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,2010,0.004470,Market,0.0006,0.00539082,598a5810
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,22440,0.004465,Market,0.0006,0.06011676,b753ca4e
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,119350,0.004465,Market,0.0006,0.31973865,84139144
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,279760,0.004465,Market,0.0006,0.74947704,6c8f3971
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,32910,0.004465,Market,0.0006,0.08816589,9d96bba9
REEFUSDT,84495e39,2022-11-08 23:03:42,10,Open Long,Market,Trade,111340,0.004465,Market,0.0006,0.29827986,c149b5a3
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,21.5,18.10,Market,0.0006,0.23349,8ca482a8
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,118.1,18.10,Market,0.0006,1.282566,c21e535b
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,26.5,18.10,Market,0.0006,0.28779,7bc8863e
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,44.1,18.10,Market,0.0006,0.478926,099cd6bd
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,44.1,18.10,Market,0.0006,0.478926,c4d363b5
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,35.4,18.10,Market,0.0006,0.384444,7839ddcc
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,5.8,18.10,Market,0.0006,0.062988,1237d3c7
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,2.1,18.10,Market,0.0006,0.022806,5c203430
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,9,18.10,Market,0.0006,0.09774,16be32a7
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,19.2,18.11,Market,0.0006,0.2086272,7928ae83
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,78,18.11,Market,0.0006,0.847548,1908a98c
FTTUSDT,adf8189b,2022-11-08 08:31:46,10,Close Long,Market,Trade,21.7,18.11,Market,0.0006,0.2357922,2d92cbfb
FTTUSDT,2546-Buy,2022-11-08 08:00:00,10,Open Long,--,Funding,425.5,18.15,0.00,-0.00132146,-10.20540432,63884384
FTTUSDT,574c220c,2022-11-08 07:49:48,10,Open Long,Market,Trade,148.6,18.51,Market,0.0006,1.6503516,398daacf
FTTUSDT,574c220c,2022-11-08 07:49:48,10,Open Long,Market,Trade,200,18.51,Market,0.0006,2.2212,de4ed758
FTTUSDT,574c220c,2022-11-08 07:49:48,10,Open Long,Market,Trade,2.1,18.51,Market,0.0006,0.0233226,8e4928e9
FTTUSDT,574c220c,2022-11-08 07:49:48,10,Open Long,Market,Trade,74.8,18.50,Market,0.0006,0.83028,ef929ac7
FTTUSDT,745de776,2022-11-08 07:45:54,10,Close Long,Limit,Trade,396.3,18.66,18.66,0.0001,0.7394958,6a39971b
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,48.3,18.49,Market,0.0006,0.5358402,6b453fbc
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,5.3,18.49,Market,0.0006,0.0587982,7a77f88c
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,25.1,18.48,Market,0.0006,0.2783088,f8872554
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,9.7,18.48,Market,0.0006,0.1075536,50c584e8
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,2.1,18.48,Market,0.0006,0.0232848,cd443871
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,12.8,18.48,Market,0.0006,0.1419264,8930f3ac
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,49.1,18.48,Market,0.0006,0.5444208,ebd1ac2c
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,10.2,18.48,Market,0.0006,0.1130976,1f785342
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,60,18.48,Market,0.0006,0.66528,6e946ce1
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,56.6,18.48,Market,0.0006,0.6275808,5a6dd71a
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,19.2,18.48,Market,0.0006,0.2128896,7de16de2
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,24.8,18.48,Market,0.0006,0.2749824,4076fcea
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,3.8,18.47,Market,0.0006,0.0421116,f55c9196
FTTUSDT,18bab2ce,2022-11-08 07:45:08,10,Open Long,Market,Trade,69.3,18.47,Market,0.0006,0.7679826,fa987943
SOLUSDT,16608e77,2022-11-08 06:56:25,10,Close Long,Market,Trade,113.6,28.040,Market,0.0006,1.9112064,59c9a6fa
SOLUSDT,16608e77,2022-11-08 06:56:25,10,Close Long,Market,Trade,15.3,28.040,Market,0.0006,0.2574072,5dc2629c
SOLUSDT,16608e77,2022-11-08 06:56:25,10,Close Long,Market,Trade,24,28.040,Market,0.0006,0.403776,21e80c6f
SOLUSDT,16608e77,2022-11-08 06:56:25,10,Close Long,Market,Trade,121.3,28.040,Market,0.0006,2.0407512,9a5c89e7
SOLUSDT,16608e77,2022-11-08 06:56:25,10,Close Long,Market,Trade,5.4,28.040,Market,0.0006,0.0908496,fe9288fa
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,32.8,28.265,Market,0.0006,0.5562552,27ec2089
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,150,28.265,Market,0.0006,2.54385,9ebc49d7
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,6.5,28.260,Market,0.0006,0.110214,b450fca7
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,22.9,28.260,Market,0.0006,0.3882924,0ae97048
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,6.7,28.255,Market,0.0006,0.1135851,dddf4266
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,6.7,28.250,Market,0.0006,0.113565,cc90b0be
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,41.6,28.250,Market,0.0006,0.70512,57e67426
SOLUSDT,7e833dcf,2022-11-08 06:54:26,10,Open Long,Market,Trade,12.4,28.250,Market,0.0006,0.21018,9549250b
SOLUSDT,d98fa8b6,2022-11-08 06:54:18,10,Close Long,Limit,Trade,58,28.300,28.300,0.0001,0.16414,2433cef5
SOLUSDT,d98fa8b6,2022-11-08 06:54:18,10,Close Long,Limit,Trade,85.3,28.300,28.300,0.0001,0.241399,ed88ca2d
SOLUSDT,d98fa8b6,2022-11-08 06:54:18,10,Close Long,Limit,Trade,11.3,28.300,28.300,0.0001,0.031979,f88ea5a7
SOLUSDT,d98fa8b6,2022-11-08 06:54:18,10,Close Long,Limit,Trade,116.9,28.300,28.300,0.0001,0.330827,125b659a
SOLUSDT,663a0ffb,2022-11-08 06:51:46,10,Open Long,Market,Trade,83,28.170,Market,0.0006,1.402866,0777afb6
SOLUSDT,663a0ffb,2022-11-08 06:51:46,10,Open Long,Market,Trade,80.1,28.170,Market,0.0006,1.3538502,c578447a
SOLUSDT,663a0ffb,2022-11-08 06:51:46,10,Open Long,Market,Trade,4,28.170,Market,0.0006,0.067608,a1d2af3a
SOLUSDT,663a0ffb,2022-11-08 06:51:46,10,Open Long,Market,Trade,104.4,28.170,Market,0.0006,1.7645688,a1d60bcb
SOLUSDT,e72e9fc9,2022-11-08 06:50:01,10,Close Long,Limit,Trade,55.6,28.400,28.400,0.0001,0.157904,248895be
SOLUSDT,e72e9fc9,2022-11-08 06:50:01,10,Close Long,Limit,Trade,205.7,28.400,28.400,0.0001,0.584188,9ef28077
SOLUSDT,80efc7c6,2022-11-08 06:48:26,10,Open Long,Market,Trade,51.8,28.245,Market,0.0006,0.8778546,2031efb0
SOLUSDT,80efc7c6,2022-11-08 06:48:26,10,Open Long,Market,Trade,105.1,28.245,Market,0.0006,1.7811297,d2e06954
SOLUSDT,80efc7c6,2022-11-08 06:48:26,10,Open Long,Market,Trade,104.4,28.245,Market,0.0006,1.7692668,52d56f6c
SOLUSDT,0656f69b,2022-11-08 06:47:28,10,Close Long,Limit,Trade,243.9,28.470,28.470,0.0001,0.6943833,3ffd6018
SOLUSDT,72a8ffca,2022-11-08 06:47:07,10,Open Long,Market,Trade,85.5,28.190,Market,0.0006,1.446147,27444e7b
SOLUSDT,72a8ffca,2022-11-08 06:47:07,10,Open Long,Market,Trade,12.9,28.190,Market,0.0006,0.2181906,a5f3e6b1
SOLUSDT,72a8ffca,2022-11-08 06:47:07,10,Open Long,Market,Trade,6.7,28.190,Market,0.0006,0.1133238,7d84bd58
SOLUSDT,72a8ffca,2022-11-08 06:47:07,10,Open Long,Market,Trade,90.5,28.190,Market,0.0006,1.530717,54461967
SOLUSDT,72a8ffca,2022-11-08 06:47:07,10,Open Long,Market,Trade,28.3,28.185,Market,0.0006,0.4785813,5d4bf650
SOLUSDT,72a8ffca,2022-11-08 06:47:07,10,Open Long,Market,Trade,20,28.185,Market,0.0006,0.33822,691b7a0f
SOLUSDT,25f164ce,2022-11-08 06:46:33,10,Close Long,Limit,Trade,110.6,28.180,28.180,0.0001,0.3116708,05e4706c
SOLUSDT,25f164ce,2022-11-08 06:46:33,10,Close Long,Limit,Trade,75,28.180,28.180,0.0001,0.21135,a76b5ca1
SOLUSDT,25f164ce,2022-11-08 06:46:33,10,Close Long,Limit,Trade,23,28.180,28.180,0.0001,0.064814,1f4b4195
SOLUSDT,25f164ce,2022-11-08 06:46:33,10,Close Long,Limit,Trade,19.7,28.180,28.180,0.0001,0.0555146,cc648a85
SOLUSDT,af8abd25,2022-11-08 06:45:47,10,Open Long,Market,Trade,25.3,27.905,Market,0.0006,0.4235979,e63eb074
SOLUSDT,af8abd25,2022-11-08 06:45:47,10,Open Long,Market,Trade,16.7,27.900,Market,0.0006,0.279558,739ac8c2
SOLUSDT,af8abd25,2022-11-08 06:45:47,10,Open Long,Market,Trade,58.7,27.900,Market,0.0006,0.982638,8a8a7a94
SOLUSDT,af8abd25,2022-11-08 06:45:47,10,Open Long,Market,Trade,70.1,27.900,Market,0.0006,1.173474,a4633516
SOLUSDT,af8abd25,2022-11-08 06:45:47,10,Open Long,Market,Trade,57.5,27.900,Market,0.0006,0.96255,8761e3e2
FTTUSDT,86823b4f,2022-11-08 06:41:08,10,Close Long,Limit,Trade,277.9,16.90,16.90,0.0001,0.469651,33213b0e
FTTUSDT,86823b4f,2022-11-08 06:41:08,10,Close Long,Limit,Trade,77,16.90,16.90,0.0001,0.13013,56907912
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,51.9,16.74,Market,0.0006,0.5212836,17639cd9
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,42.6,16.74,Market,0.0006,0.4278744,b0d679ab
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,47.7,16.73,Market,0.0006,0.4788126,8c76625a
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,65.8,16.73,Market,0.0006,0.6605004,6b263f09
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,35.9,16.73,Market,0.0006,0.3603642,a8b55753
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,37.3,16.73,Market,0.0006,0.3744174,c695efe1
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,37.3,16.73,Market,0.0006,0.3744174,a192fc27
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,35.9,16.73,Market,0.0006,0.3603642,b0aedab2
FTTUSDT,3e54733e,2022-11-08 06:39:24,10,Open Long,Market,Trade,0.5,16.73,Market,0.0006,0.005019,7d310996
FTTUSDT,b4da0a1e,2022-11-08 06:33:17,10,Close Long,Limit,Trade,175.1,16.93,16.93,0.0001,0.2964443,5fd984e5
FTTUSDT,b4da0a1e,2022-11-08 06:33:17,10,Close Long,Limit,Trade,3.5,16.93,16.93,0.0001,0.0059255,6170e2fe
FTTUSDT,b4da0a1e,2022-11-08 06:33:17,10,Close Long,Limit,Trade,17.3,16.93,16.93,0.0001,0.0292889,11c962c3
FTTUSDT,b4da0a1e,2022-11-08 06:33:17,10,Close Long,Limit,Trade,27.5,16.93,16.93,0.0001,0.0465575,23d60e1f
FTTUSDT,b4da0a1e,2022-11-08 06:33:17,10,Close Long,Limit,Trade,107.4,16.93,16.93,0.0001,0.1818282,696d494a
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,5.4,16.77,Market,0.0006,0.0543348,98da1b2e
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,11.4,16.77,Market,0.0006,0.1147068,5ea0218e
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,80,16.77,Market,0.0006,0.80496,1f4ae41f
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,84,16.77,Market,0.0006,0.845208,ea6aafcc
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,51.2,16.76,Market,0.0006,0.5148672,5cf70b5e
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,84,16.76,Market,0.0006,0.844704,81191f61
FTTUSDT,bec9c1ab,2022-11-08 06:32:45,10,Open Long,Market,Trade,14.8,16.76,Market,0.0006,0.1488288,961e9120
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,29.4,7.187,Market,0.0006,0.12677868,06615419
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,75,7.188,Market,0.0006,0.32346,ba26b7cc
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,72.4,7.188,Market,0.0006,0.31224672,356cd6f3
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,40,7.188,Market,0.0006,0.172512,06f840a4
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,59,7.188,Market,0.0006,0.2544552,f61447ce
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,115.3,7.188,Market,0.0006,0.49726584,77fceaa1
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,40,7.189,Market,0.0006,0.172536,248a8195
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,80.3,7.189,Market,0.0006,0.34636602,da717422
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,69.1,7.189,Market,0.0006,0.29805594,b9776295
UNIUSDT,cdc371c2,2022-11-07 21:01:21,10,Close Long,Market,Trade,73.6,7.189,Market,0.0006,0.31746624,891e9d4f
UNIUSDT,2546-Buy,2022-11-07 16:00:00,10,Open Long,--,Funding,654.1,7.236,0.000,-5.55e-06,-0.02626852,cb41c310
UNIUSDT,2546-Buy,2022-11-07 08:00:00,10,Open Long,--,Funding,654.1,7.022,0.000,0.0001,0.45930902,b10cd755
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,32.4,7.655,Market,0.0006,0.1488132,bb979ade
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,82,7.655,Market,0.0006,0.376626,2e64dd4d
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,71.3,7.654,Market,0.0006,0.32743812,3b037eb5
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,49.2,7.653,Market,0.0006,0.22591656,a8db0112
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,81.5,7.653,Market,0.0006,0.3742317,eb0781ab
